,bbox_list
4729358b5.jpg,"[(457, 510, 552, 557)]"
47328e2e7.jpg,"[(72, 294, 92, 331)]"
4733248b4.jpg,"[(528, 569, 548, 593)]"
47348a92c.jpg,"[(47, 740, 58, 760)]"
4737e7bee.jpg,"[(254, 721, 266, 730)]"
47396c69f.jpg,"[(546, 278, 618, 323)]"
47399843e.jpg,"[(514, 565, 565, 768)]"
473e670ed.jpg,"[(132, 369, 144, 391), (97, 438, 135, 515)]"
47409deab.jpg,"[(89, 167, 343, 406)]"
4741cd0ce.jpg,"[(398, 270, 406, 287)]"
47469a56b.jpg,"[(681, 353, 768, 471)]"
4748288da.jpg,"[(651, 239, 696, 293)]"
4749b73d8.jpg,"[(300, 34, 320, 82)]"
474a02b05.jpg,"[(463, 595, 504, 690), (58, 672, 89, 754)]"
474d3e1d9.jpg,"[(626, 11, 690, 84)]"
4757d2d45.jpg,"[(437, 31, 584, 124)]"
475c6544e.jpg,"[(603, 455, 619, 526)]"
475ce557c.jpg,"[(189, 549, 197, 558)]"
47616c570.jpg,"[(295, 266, 315, 327), (159, 686, 181, 738)]"
4761e3f46.jpg,"[(8, 266, 104, 341)]"
476448408.jpg,"[(308, 30, 320, 43), (627, 178, 644, 194), (194, 345, 271, 420)]"
4765f0c3b.jpg,"[(166, 235, 231, 288)]"
4766d5e32.jpg,"[(343, 33, 359, 50)]"
47681817f.jpg,"[(321, 8, 350, 86), (342, 123, 366, 153), (114, 400, 128, 470), (5, 589, 28, 651)]"
4768b7ab5.jpg,"[(673, 314, 714, 346), (605, 545, 623, 569), (668, 716, 693, 763)]"
476972953.jpg,"[(407, 352, 434, 367)]"
4769a76a0.jpg,"[(159, 520, 177, 546)]"
476c0eca7.jpg,"[(61, 419, 129, 496)]"
476c8ea14.jpg,"[(153, 718, 224, 768)]"
476d79718.jpg,"[(136, 63, 165, 74)]"
476e477a6.jpg,"[(33, 580, 134, 638)]"
476f37850.jpg,"[(107, 82, 154, 115), (154, 414, 220, 467), (371, 521, 386, 549)]"
47702e4e1.jpg,"[(342, 72, 518, 121), (279, 265, 410, 709)]"
4774d2b3b.jpg,"[(683, 478, 700, 513)]"
4775090f0.jpg,"[(655, 80, 675, 102)]"
47761512e.jpg,"[(479, 486, 489, 499), (428, 595, 469, 665)]"
477832adb.jpg,"[(181, 518, 335, 632)]"
477ccf026.jpg,"[(492, 77, 755, 262)]"
477d7b21a.jpg,"[(589, 144, 599, 151)]"
477e9da57.jpg,"[(572, 113, 581, 120)]"
4781162f2.jpg,"[(174, 172, 457, 249)]"
4781858d7.jpg,"[(324, 433, 496, 768)]"
4788a79c6.jpg,"[(61, 277, 72, 299)]"
478a5c909.jpg,"[(0, 652, 86, 718)]"
478b6b6c2.jpg,"[(570, 481, 588, 515)]"
4793a0c04.jpg,"[(154, 233, 181, 321), (624, 445, 657, 536), (299, 507, 363, 610)]"
4795b5b68.jpg,"[(95, 138, 195, 303)]"
47965acd9.jpg,"[(89, 401, 112, 419), (232, 644, 240, 654), (124, 695, 134, 705), (141, 701, 149, 709), (126, 734, 135, 743), (148, 742, 159, 752), (98, 746, 108, 756)]"
479727cca.jpg,"[(498, 575, 509, 590)]"
4798b6994.jpg,"[(657, 211, 679, 229)]"
479998f15.jpg,"[(752, 211, 761, 215)]"
479a64c50.jpg,"[(259, 170, 271, 186), (469, 313, 488, 342), (398, 490, 468, 541), (388, 546, 431, 581), (450, 611, 493, 645), (383, 638, 449, 689), (283, 697, 361, 756)]"
479c7fe1f.jpg,"[(87, 368, 227, 486)]"
479cf6380.jpg,"[(670, 117, 688, 125), (707, 128, 718, 142), (450, 129, 465, 148), (294, 469, 370, 491)]"
479e8c58a.jpg,"[(561, 81, 578, 144), (668, 590, 693, 645)]"
47a0136c0.jpg,"[(514, 342, 622, 476)]"
47a227401.jpg,"[(196, 23, 223, 63)]"
47a2287e5.jpg,"[(745, 269, 768, 404), (521, 344, 548, 409)]"
47a273c13.jpg,"[(521, 50, 529, 56), (399, 91, 407, 98), (537, 143, 545, 150), (516, 145, 523, 151), (495, 168, 503, 175), (468, 176, 476, 184), (536, 182, 543, 188), (474, 204, 483, 211), (466, 228, 473, 234), (446, 252, 454, 260), (393, 262, 402, 269), (494, 272, 502, 279)]"
47a3491f2.jpg,"[(465, 418, 548, 704)]"
47a8be05e.jpg,"[(418, 493, 440, 523), (525, 669, 540, 690)]"
47abf1374.jpg,"[(83, 132, 134, 297), (630, 274, 640, 303)]"
47addf4cc.jpg,"[(10, 172, 82, 233)]"
47aecfd34.jpg,"[(540, 29, 561, 94), (536, 181, 558, 241), (482, 458, 501, 500), (375, 613, 395, 658)]"
47af1afa4.jpg,"[(449, 40, 472, 106)]"
47b2f1121.jpg,"[(232, 511, 247, 525)]"
47b45e57f.jpg,"[(43, 338, 48, 348)]"
47b53f38b.jpg,"[(17, 502, 40, 521), (351, 654, 380, 720)]"
47bb5eaa6.jpg,"[(28, 4, 250, 119), (277, 98, 557, 241)]"
47bbf25eb.jpg,"[(285, 0, 302, 14), (480, 41, 542, 69), (654, 185, 699, 213)]"
47bc19f75.jpg,"[(629, 64, 648, 82), (71, 716, 85, 730)]"
47c021eb3.jpg,"[(502, 72, 513, 78)]"
47c036498.jpg,"[(642, 227, 650, 241), (569, 396, 610, 473)]"
47c2f4dac.jpg,"[(652, 44, 677, 73)]"
47c4d1d8d.jpg,"[(653, 220, 722, 311)]"
47c724b45.jpg,"[(739, 654, 768, 678)]"
47c755785.jpg,"[(207, 302, 293, 359), (466, 383, 504, 424), (42, 396, 87, 433), (153, 427, 186, 457), (620, 623, 704, 712)]"
47c7ea632.jpg,"[(559, 15, 567, 34), (531, 391, 540, 411), (487, 667, 492, 686)]"
47caf1cd6.jpg,"[(430, 8, 472, 132), (233, 243, 250, 285), (390, 252, 451, 413), (253, 352, 276, 376), (232, 436, 240, 448), (10, 734, 80, 762)]"
47cb21229.jpg,"[(712, 17, 749, 44), (495, 47, 549, 91), (285, 326, 313, 346)]"
47cb95f9e.jpg,"[(672, 78, 731, 272)]"
47cccd2b9.jpg,"[(552, 454, 611, 494)]"
47ccebeb3.jpg,"[(171, 478, 188, 513)]"
47d0888a1.jpg,"[(67, 0, 273, 227)]"
47d09610f.jpg,"[(684, 8, 707, 32)]"
47d115f7a.jpg,"[(321, 371, 382, 575)]"
47d29984a.jpg,"[(174, 625, 205, 640)]"
47d4aeaae.jpg,"[(691, 739, 698, 758)]"
47d6da69e.jpg,"[(524, 227, 540, 239)]"
47d99bdca.jpg,"[(409, 415, 621, 595)]"
47df99927.jpg,"[(202, 161, 222, 184)]"
47e56ca08.jpg,"[(729, 646, 759, 671)]"
47e6bf456.jpg,"[(751, 138, 766, 149), (16, 368, 25, 382), (390, 708, 404, 716)]"
47e7b901b.jpg,"[(233, 536, 379, 681)]"
47e8a9588.jpg,"[(93, 0, 241, 199)]"
47e9d5c3a.jpg,"[(265, 118, 273, 123)]"
47ea3120d.jpg,"[(550, 7, 583, 42)]"
47ec3e962.jpg,"[(515, 404, 574, 563)]"
47ec4269b.jpg,"[(188, 459, 205, 476)]"
47edf26b8.jpg,"[(221, 369, 300, 405), (206, 711, 215, 720)]"
47ef63140.jpg,"[(244, 525, 494, 710)]"
47f407e8f.jpg,"[(307, 235, 322, 248)]"
47f4bac34.jpg,"[(131, 484, 161, 607)]"
47f7c4368.jpg,"[(390, 477, 562, 710)]"
47f8568e4.jpg,"[(317, 490, 327, 498)]"
47f8dac22.jpg,"[(267, 136, 335, 222), (3, 187, 31, 215), (89, 607, 104, 621), (310, 651, 326, 671)]"
47f91d567.jpg,"[(148, 729, 167, 744)]"
47fa16218.jpg,"[(117, 62, 314, 309)]"
47fa362ca.jpg,"[(283, 77, 294, 107), (205, 696, 278, 754)]"
47ffacd7c.jpg,"[(570, 566, 621, 724)]"
48005723d.jpg,"[(118, 542, 153, 625)]"
4803013c8.jpg,"[(88, 416, 216, 591)]"
480bffd28.jpg,"[(311, 19, 337, 93), (418, 493, 445, 553)]"
4810e570f.jpg,"[(720, 552, 768, 656)]"
4810f215d.jpg,"[(601, 272, 615, 287)]"
48112441b.jpg,"[(435, 158, 451, 168), (352, 323, 365, 337), (305, 377, 324, 397), (293, 397, 301, 404), (327, 404, 345, 421), (347, 424, 366, 440), (254, 431, 271, 447), (331, 437, 343, 447)]"
48118d337.jpg,"[(326, 472, 336, 479)]"
48123ac20.jpg,"[(44, 605, 60, 642)]"
481609c6b.jpg,"[(302, 611, 459, 648)]"
48167aff5.jpg,"[(159, 364, 185, 395)]"
481885807.jpg,"[(54, 214, 63, 229)]"
481de4313.jpg,"[(338, 309, 390, 363), (31, 370, 113, 430), (599, 627, 661, 687)]"
481e3da38.jpg,"[(221, 392, 274, 471)]"
481e7612b.jpg,"[(698, 609, 742, 658)]"
481f8fac1.jpg,"[(9, 645, 68, 660)]"
481fab8cc.jpg,"[(466, 164, 478, 183)]"
481fd05fd.jpg,"[(586, 325, 627, 374), (316, 415, 345, 442), (309, 428, 331, 449), (436, 467, 454, 490), (216, 491, 224, 505), (318, 505, 336, 513), (207, 518, 217, 530), (236, 581, 251, 595)]"
482010962.jpg,"[(266, 0, 324, 55), (413, 76, 424, 84), (197, 350, 258, 375)]"
482403594.jpg,"[(95, 224, 136, 273), (93, 651, 107, 664)]"
482b54af5.jpg,"[(286, 95, 317, 287)]"
482c9f0b0.jpg,"[(703, 178, 713, 191)]"
4831e6a08.jpg,"[(116, 64, 123, 75)]"
4836f4930.jpg,"[(484, 97, 492, 118), (482, 198, 507, 275)]"
4838cdc71.jpg,"[(564, 225, 640, 457)]"
4838e5cd2.jpg,"[(322, 193, 347, 234)]"
483c4b782.jpg,"[(743, 603, 764, 681)]"
483db9252.jpg,"[(423, 205, 428, 209), (420, 208, 421, 209), (425, 211, 426, 212), (417, 212, 423, 217), (505, 282, 518, 301)]"
484068fb7.jpg,"[(210, 187, 223, 193), (25, 190, 68, 246), (366, 538, 396, 558)]"
484176228.jpg,"[(163, 99, 354, 308)]"
4841bdf40.jpg,"[(701, 219, 752, 333)]"
484386c9d.jpg,"[(445, 266, 543, 479)]"
48462445a.jpg,"[(77, 215, 128, 413)]"
48483e886.jpg,"[(167, 58, 208, 135)]"
484d10506.jpg,"[(233, 702, 251, 718)]"
484f3b0a2.jpg,"[(649, 480, 660, 490), (552, 563, 569, 579)]"
484f4fb31.jpg,"[(743, 691, 768, 735)]"
48516784e.jpg,"[(267, 507, 299, 540), (296, 580, 361, 671)]"
4851b2edb.jpg,"[(378, 321, 460, 416), (707, 425, 758, 531)]"
48563212a.jpg,"[(143, 669, 181, 711)]"
485747bab.jpg,"[(81, 349, 147, 509)]"
4857ba46c.jpg,"[(221, 609, 280, 630), (224, 639, 239, 652), (230, 654, 245, 666)]"
48586e11f.jpg,"[(695, 466, 706, 476)]"
485dd4977.jpg,"[(543, 36, 625, 102)]"
485f01d4b.jpg,"[(11, 0, 51, 41)]"
486370bac.jpg,"[(518, 216, 548, 299)]"
486379370.jpg,"[(602, 36, 768, 178)]"
486428c49.jpg,"[(670, 616, 682, 629)]"
4864cb8e5.jpg,"[(114, 639, 230, 728)]"
4871f6be6.jpg,"[(153, 379, 175, 399)]"
487864575.jpg,"[(48, 283, 64, 298), (152, 304, 168, 321), (236, 316, 254, 333), (32, 317, 45, 328), (110, 318, 127, 334)]"
48786545b.jpg,"[(709, 312, 768, 330), (695, 449, 703, 456), (589, 704, 597, 712)]"
487cdc0ed.jpg,"[(671, 20, 768, 306)]"
4880de16e.jpg,"[(38, 576, 118, 633), (164, 665, 210, 690)]"
48813ea14.jpg,"[(94, 632, 107, 651)]"
4882d8cff.jpg,"[(95, 135, 146, 165)]"
4882f3eb9.jpg,"[(103, 400, 165, 472)]"
4888422cb.jpg,"[(490, 114, 520, 189)]"
488b178e8.jpg,"[(656, 476, 707, 552)]"
488c5f4b7.jpg,"[(0, 259, 277, 444)]"
488d85e68.jpg,"[(297, 402, 360, 478)]"
488e5e251.jpg,"[(457, 477, 467, 494)]"
488fb7cec.jpg,"[(663, 208, 712, 270), (574, 376, 590, 397)]"
48906d73e.jpg,"[(38, 509, 78, 589)]"
48912a43e.jpg,"[(323, 710, 381, 768)]"
48912fffb.jpg,"[(415, 128, 486, 339), (386, 478, 433, 643), (631, 590, 667, 676)]"
4896a57a3.jpg,"[(260, 140, 305, 165)]"
4896eac7e.jpg,"[(513, 508, 755, 724)]"
489be159b.jpg,"[(60, 605, 166, 701)]"
489d4b2f8.jpg,"[(251, 158, 261, 187)]"
48a380707.jpg,"[(246, 425, 285, 513)]"
48a5f6ea4.jpg,"[(314, 47, 345, 82), (375, 116, 415, 159), (225, 184, 252, 239)]"
48aa4f0e0.jpg,"[(451, 76, 538, 162), (704, 320, 768, 392)]"
48ac585d8.jpg,"[(192, 472, 213, 494)]"
48b13756e.jpg,"[(315, 711, 328, 723), (301, 713, 311, 724)]"
48b3b2c7b.jpg,"[(332, 310, 499, 390)]"
48b8dbe4d.jpg,"[(518, 76, 608, 246)]"
48bae3234.jpg,"[(421, 407, 477, 571)]"
48c1b16ae.jpg,"[(43, 120, 76, 279)]"
48c284abd.jpg,"[(608, 125, 674, 182), (190, 643, 306, 671)]"
48c2b0062.jpg,"[(726, 71, 768, 209), (44, 156, 86, 225), (510, 563, 535, 620)]"
48c4e3132.jpg,"[(471, 250, 495, 313)]"
48c9b40ac.jpg,"[(470, 37, 490, 50)]"
48c9ce72d.jpg,"[(130, 326, 164, 412)]"
48cbd748c.jpg,"[(731, 3, 766, 37), (682, 53, 696, 66)]"
48cd6d1be.jpg,"[(579, 102, 594, 119), (235, 671, 246, 683)]"
48cf26b7f.jpg,"[(328, 350, 346, 367), (270, 422, 283, 434), (159, 636, 168, 651)]"
48cffba29.jpg,"[(220, 557, 231, 576), (157, 609, 180, 623)]"
48d0e2f51.jpg,"[(99, 663, 139, 699)]"
48dba2724.jpg,"[(151, 657, 204, 675)]"
48e0b2a3c.jpg,"[(104, 627, 115, 647)]"
48e2543bc.jpg,"[(362, 280, 435, 309), (295, 310, 310, 322)]"
48e2b156c.jpg,"[(381, 0, 428, 41), (434, 191, 489, 234), (717, 288, 759, 371), (227, 456, 253, 468), (47, 536, 88, 597), (246, 638, 288, 666), (510, 667, 580, 749), (36, 715, 81, 741)]"
48e460c2e.jpg,"[(689, 189, 768, 344)]"
48e598727.jpg,"[(364, 400, 457, 634)]"
48eab6308.jpg,"[(360, 419, 415, 439)]"
48eb5eac0.jpg,"[(106, 421, 114, 447)]"
48f257e21.jpg,"[(102, 682, 116, 709)]"
48f7dfe2a.jpg,"[(324, 47, 342, 94), (439, 496, 448, 508)]"
48fdd3b21.jpg,"[(710, 250, 716, 263)]"
49003cfcc.jpg,"[(519, 373, 599, 536)]"
490bdd015.jpg,"[(219, 49, 239, 85), (657, 170, 768, 327)]"
490c5e748.jpg,"[(370, 569, 417, 768)]"
491028c57.jpg,"[(473, 25, 596, 315), (30, 447, 88, 640)]"
49112fe78.jpg,"[(645, 41, 742, 220)]"
49164130a.jpg,"[(474, 347, 583, 545)]"
491b852b3.jpg,"[(185, 662, 243, 746)]"
492245c35.jpg,"[(107, 276, 118, 304)]"
492301277.jpg,"[(427, 101, 454, 190), (384, 187, 388, 189), (383, 189, 384, 190), (389, 189, 390, 190), (376, 190, 393, 211)]"
492337c5c.jpg,"[(33, 463, 81, 560)]"
492705c9d.jpg,"[(128, 83, 177, 206)]"
492ab50fe.jpg,"[(368, 121, 406, 229)]"
492ad1899.jpg,"[(528, 579, 684, 686)]"
492d451b3.jpg,"[(687, 600, 732, 642)]"
49316c9a4.jpg,"[(18, 342, 30, 370)]"
4931f8a56.jpg,"[(212, 532, 302, 660)]"
4935edb2b.jpg,"[(361, 525, 370, 550), (125, 654, 133, 671)]"
493f6c160.jpg,"[(215, 193, 243, 222)]"
4944a12c1.jpg,"[(108, 688, 137, 712)]"
49488285e.jpg,"[(706, 727, 715, 744)]"
494afd13c.jpg,"[(280, 153, 304, 179)]"
494ba2a6d.jpg,"[(393, 643, 401, 660)]"
494ce503d.jpg,"[(651, 421, 657, 435)]"
494fcc443.jpg,"[(419, 79, 470, 135), (169, 148, 213, 214), (334, 183, 352, 200), (344, 237, 379, 279), (35, 295, 84, 338), (241, 325, 264, 350), (146, 429, 184, 463), (112, 475, 150, 491)]"
4951eb05e.jpg,"[(423, 380, 496, 519)]"
49528d720.jpg,"[(535, 240, 576, 291), (528, 334, 607, 475)]"
49540da0a.jpg,"[(57, 151, 178, 178), (207, 156, 329, 182), (369, 161, 490, 190), (534, 165, 607, 187), (9, 365, 108, 384), (6, 474, 105, 493), (6, 511, 105, 530)]"
49597962f.jpg,"[(627, 90, 629, 94), (619, 137, 621, 140), (723, 499, 730, 514)]"
495bbb50f.jpg,"[(205, 155, 374, 456)]"
495ea48f4.jpg,"[(95, 79, 221, 165)]"
49633974a.jpg,"[(630, 452, 768, 604)]"
4964cc6ee.jpg,"[(99, 628, 110, 634)]"
4966e7058.jpg,"[(476, 298, 638, 422), (179, 485, 317, 578)]"
49677e036.jpg,"[(365, 165, 377, 184)]"
496874553.jpg,"[(182, 109, 191, 126), (279, 575, 297, 595)]"
496ae0e96.jpg,"[(88, 554, 101, 564)]"
496f2e669.jpg,"[(152, 95, 242, 175)]"
496fac2eb.jpg,"[(156, 379, 185, 411)]"
497426266.jpg,"[(584, 644, 599, 656)]"
49765675c.jpg,"[(351, 480, 392, 529)]"
4976abae1.jpg,"[(66, 259, 108, 333), (160, 660, 246, 711), (489, 662, 553, 702)]"
49782a934.jpg,"[(73, 0, 90, 16)]"
497940844.jpg,"[(197, 618, 203, 627)]"
497ad753c.jpg,"[(471, 438, 497, 581), (356, 591, 484, 702)]"
497d1ada0.jpg,"[(101, 213, 110, 222)]"
4980b71bc.jpg,"[(586, 117, 667, 280), (194, 612, 411, 665)]"
4981ca506.jpg,"[(661, 291, 768, 450)]"
498402e27.jpg,"[(569, 209, 700, 317), (141, 466, 148, 480), (342, 639, 483, 740)]"
498668ba2.jpg,"[(561, 31, 614, 224)]"
498c8a2fd.jpg,"[(76, 62, 231, 212), (80, 283, 159, 398), (0, 368, 83, 420)]"
498ea3a78.jpg,"[(402, 318, 415, 387)]"
498ed92ee.jpg,"[(637, 0, 647, 6)]"
498f7c4a6.jpg,"[(103, 310, 119, 329), (113, 363, 153, 392)]"
4993076b1.jpg,"[(527, 393, 649, 495)]"
4994cb0a2.jpg,"[(676, 174, 691, 194)]"
4996bb312.jpg,"[(294, 346, 310, 360)]"
49972691a.jpg,"[(413, 684, 433, 702)]"
499fdc040.jpg,"[(550, 2, 556, 23)]"
49a2322bd.jpg,"[(471, 129, 495, 176), (697, 414, 744, 452)]"
49a253f5d.jpg,"[(137, 47, 270, 282), (684, 716, 702, 730)]"
49a275906.jpg,"[(208, 198, 212, 205), (525, 386, 529, 397)]"
49a43d038.jpg,"[(457, 377, 462, 382)]"
49a75e6b9.jpg,"[(654, 49, 663, 63), (673, 357, 680, 371), (24, 704, 51, 718)]"
49a7ec21c.jpg,"[(219, 170, 242, 192), (345, 351, 360, 365), (566, 395, 582, 415)]"
49a89cbc5.jpg,"[(415, 0, 439, 54), (256, 39, 278, 96), (419, 153, 468, 184), (293, 548, 319, 567)]"
49a8c8b74.jpg,"[(582, 357, 606, 382)]"
49a9b79c4.jpg,"[(337, 408, 450, 467)]"
49ab41a51.jpg,"[(694, 113, 715, 125)]"
49abde2b7.jpg,"[(475, 162, 520, 242)]"
49abee0e7.jpg,"[(307, 747, 322, 760)]"
49ae708fe.jpg,"[(581, 302, 632, 388)]"
49afa7664.jpg,"[(246, 344, 271, 395)]"
49b3e4602.jpg,"[(18, 559, 30, 583), (657, 712, 694, 768)]"
49bae66b2.jpg,"[(162, 419, 199, 478)]"
49bcfae53.jpg,"[(627, 554, 655, 588)]"
49bedfe26.jpg,"[(719, 544, 750, 640), (33, 553, 78, 642), (270, 572, 305, 650), (548, 645, 559, 677)]"
49bfb0e47.jpg,"[(623, 468, 652, 611)]"
49c087fe9.jpg,"[(185, 68, 201, 77), (22, 130, 105, 178)]"
49c42136e.jpg,"[(487, 141, 528, 215), (81, 194, 116, 262), (231, 654, 267, 711)]"
49c6688b3.jpg,"[(472, 272, 487, 285)]"
49c861468.jpg,"[(183, 194, 197, 216), (528, 709, 581, 764)]"
49c8a2f8d.jpg,"[(50, 646, 114, 734)]"
49c9525d7.jpg,"[(269, 584, 273, 589)]"
49cb6d68c.jpg,"[(503, 634, 523, 665)]"
49d59532d.jpg,"[(80, 41, 108, 57)]"
49e25920f.jpg,"[(31, 400, 44, 433)]"
49e338d6a.jpg,"[(236, 4, 260, 27), (226, 14, 234, 18), (225, 19, 226, 21), (226, 22, 227, 23), (227, 25, 236, 30)]"
49e807596.jpg,"[(109, 641, 160, 727)]"
49e9b2885.jpg,"[(521, 519, 531, 541)]"
49e9c0dff.jpg,"[(71, 704, 93, 733)]"
49ea72c58.jpg,"[(208, 131, 216, 137)]"
49ed1faba.jpg,"[(266, 396, 292, 485)]"
49ee0c6f9.jpg,"[(72, 132, 87, 144), (235, 593, 335, 616)]"
49f142d49.jpg,"[(397, 684, 407, 696)]"
49f255650.jpg,"[(660, 13, 730, 92), (35, 445, 53, 464), (45, 460, 77, 499)]"
49f4f1063.jpg,"[(275, 340, 334, 435)]"
49f50d101.jpg,"[(44, 444, 151, 700)]"
49fb644f6.jpg,"[(209, 99, 271, 163)]"
49fd215b4.jpg,"[(646, 97, 722, 187)]"
49fe80435.jpg,"[(272, 303, 286, 318), (15, 439, 33, 460), (572, 539, 757, 768), (584, 659, 621, 765)]"
4a0048178.jpg,"[(46, 214, 59, 232)]"
4a016f345.jpg,"[(351, 264, 361, 284), (209, 385, 223, 407)]"
4a016fb73.jpg,"[(543, 384, 552, 391)]"
4a0369048.jpg,"[(662, 462, 672, 477)]"
4a0687163.jpg,"[(302, 355, 459, 392)]"
4a06f9233.jpg,"[(743, 465, 768, 492), (205, 526, 214, 540)]"
4a083f0d6.jpg,"[(316, 604, 576, 691)]"
4a086602d.jpg,"[(249, 296, 443, 518), (441, 402, 458, 414)]"
4a08894cc.jpg,"[(528, 168, 615, 292), (621, 426, 693, 544)]"
4a08cca87.jpg,"[(178, 120, 188, 137), (472, 244, 534, 319)]"
4a090a249.jpg,"[(562, 0, 693, 200)]"
4a0ec5122.jpg,"[(500, 458, 512, 471)]"
4a12051c4.jpg,"[(633, 237, 662, 274), (403, 382, 422, 411)]"
4a12e9ea8.jpg,"[(733, 710, 757, 730)]"
4a1474d85.jpg,"[(669, 447, 688, 461)]"
4a14b1c73.jpg,"[(29, 102, 58, 126), (454, 290, 532, 326), (395, 448, 424, 469), (724, 576, 768, 590)]"
4a14ce35c.jpg,"[(666, 332, 674, 353), (628, 416, 669, 497)]"
4a14ec421.jpg,"[(390, 347, 416, 370)]"
4a17218d5.jpg,"[(417, 668, 434, 693)]"
4a18585a8.jpg,"[(322, 305, 351, 378), (315, 465, 323, 481)]"
4a1ff0099.jpg,"[(450, 588, 503, 648)]"
4a2185cdc.jpg,"[(345, 220, 352, 227)]"
4a21ee62d.jpg,"[(577, 284, 586, 293), (270, 484, 279, 498)]"
4a2310699.jpg,"[(225, 347, 241, 366)]"
4a24047e0.jpg,"[(330, 421, 359, 528)]"
4a2be955d.jpg,"[(565, 20, 603, 112)]"
4a2d0a8fc.jpg,"[(704, 341, 768, 550), (430, 533, 439, 548)]"
4a315960b.jpg,"[(533, 0, 632, 76), (632, 93, 651, 121)]"
4a32da6a0.jpg,"[(535, 136, 588, 296)]"
4a34e3e4a.jpg,"[(719, 508, 748, 539), (714, 517, 727, 530), (686, 531, 701, 545)]"
4a3504067.jpg,"[(37, 44, 175, 186)]"
4a35deb69.jpg,"[(623, 59, 648, 87)]"
4a3a39424.jpg,"[(481, 273, 566, 302), (434, 396, 472, 668)]"
4a3f658fc.jpg,"[(326, 186, 358, 207), (411, 240, 514, 324), (357, 283, 399, 322), (381, 306, 412, 324), (404, 310, 433, 332), (415, 321, 445, 341), (50, 533, 103, 587), (354, 559, 421, 620)]"
4a44c8c7f.jpg,"[(281, 198, 297, 227), (277, 266, 300, 308)]"
4a4619878.jpg,"[(23, 63, 41, 83)]"
4a46b4c0c.jpg,"[(122, 300, 138, 329)]"
4a46c7f12.jpg,"[(358, 264, 442, 317)]"
4a4736080.jpg,"[(174, 248, 259, 435), (262, 522, 347, 703)]"
4a48d47f5.jpg,"[(340, 711, 346, 719)]"
4a4a6ccd2.jpg,"[(396, 28, 421, 69), (124, 272, 146, 352), (79, 344, 141, 458), (87, 397, 88, 398), (92, 455, 135, 494), (87, 488, 105, 536), (64, 587, 88, 635), (129, 666, 147, 695)]"
4a4b0a506.jpg,"[(283, 449, 293, 475)]"
4a524195c.jpg,"[(601, 657, 624, 675)]"
4a566b7c3.jpg,"[(653, 49, 716, 105), (563, 678, 589, 699)]"
4a5a9a20f.jpg,"[(737, 100, 756, 136), (519, 131, 743, 242), (512, 145, 520, 175), (512, 232, 526, 246), (590, 265, 683, 306), (25, 534, 154, 600)]"
4a5cbb68d.jpg,"[(683, 496, 695, 529)]"
4a5f7531f.jpg,"[(546, 725, 644, 768)]"
4a5fc1f0d.jpg,"[(74, 520, 181, 740), (379, 530, 405, 573)]"
4a601c486.jpg,"[(451, 469, 460, 482)]"
4a6128612.jpg,"[(358, 339, 386, 374), (288, 407, 310, 429), (494, 413, 556, 468), (153, 474, 167, 487), (162, 481, 182, 498), (132, 580, 178, 652), (247, 616, 256, 626)]"
4a63127fe.jpg,"[(644, 0, 724, 221)]"
4a65b750d.jpg,"[(222, 242, 239, 265)]"
4a67852ea.jpg,"[(173, 74, 177, 79), (80, 153, 138, 295), (45, 340, 90, 446), (430, 515, 503, 678), (645, 563, 664, 573), (647, 615, 661, 629), (5, 618, 19, 643), (0, 647, 11, 666)]"
4a6b19792.jpg,"[(332, 523, 347, 536)]"
4a70b070a.jpg,"[(260, 504, 267, 521)]"
4a7266fdf.jpg,"[(296, 269, 394, 558)]"
4a72d05a4.jpg,"[(291, 411, 307, 424)]"
4a72e2577.jpg,"[(467, 123, 479, 137), (686, 568, 691, 579)]"
4a7342a52.jpg,"[(506, 287, 768, 398)]"
4a73910cc.jpg,"[(382, 317, 444, 402), (198, 565, 230, 591)]"
4a750cef8.jpg,"[(584, 313, 716, 451)]"
4a797510c.jpg,"[(144, 232, 204, 296)]"
4a7a9ef85.jpg,"[(290, 739, 315, 761)]"
4a7b572a0.jpg,"[(179, 213, 193, 227)]"
4a7c0b7fb.jpg,"[(6, 216, 36, 299)]"
4a7deff5a.jpg,"[(132, 321, 143, 332), (572, 441, 587, 458)]"
4a86316a8.jpg,"[(722, 83, 729, 93), (357, 153, 364, 164)]"
4a8bea499.jpg,"[(101, 141, 109, 152), (282, 346, 290, 354)]"
4a8d2399e.jpg,"[(349, 133, 404, 158)]"
4a90a100b.jpg,"[(257, 473, 352, 729)]"
4a90cacb9.jpg,"[(291, 387, 478, 521)]"
4a94a1788.jpg,"[(736, 651, 742, 659), (711, 687, 718, 696)]"
4a94c9f9e.jpg,"[(326, 713, 339, 728)]"
4a95868a2.jpg,"[(407, 145, 460, 163), (231, 514, 261, 534)]"
4a972bf57.jpg,"[(636, 248, 645, 273)]"
4a97c4d1c.jpg,"[(375, 514, 449, 601), (457, 626, 480, 657)]"
4a97e5210.jpg,"[(606, 509, 632, 574), (322, 615, 347, 677)]"
4a981da29.jpg,"[(172, 607, 194, 627)]"
4a9a41222.jpg,"[(95, 551, 153, 587)]"
4a9c39e5c.jpg,"[(448, 629, 608, 725)]"
4a9f14309.jpg,"[(433, 250, 645, 443)]"
4aa0dc3d9.jpg,"[(130, 707, 149, 740)]"
